machine_id,cost_center_id,manufacturing_plant_id,manufacturing_plant_name,plant_shift_date,machine_status_name,Sum of mttr_workcenter_numerator_seconds_quantity,Sum of mtbf_numerator_seconds_quantity,hydra_bmk_production_status_name
S-004,1195578,1310,Tangier,12/4/2025 0:00,micro arrêts,141,0,Production
S-004,1195578,1310,Tangier,12/4/2025 0:00,PRODUCTION,0,50,Production
S-005,1195578,1310,Tangier,12/4/2025 0:00,micro arrêts,829,0,Production
S-005,1195578,1310,Tangier,12/4/2025 0:00,PRODUCTION,0,23364,Production
S-006,1195578,1310,Tangier,12/4/2025 0:00,PRODUCTION,0,75614,Production
S-006,1195578,1310,Tangier,12/4/2025 0:00,Réparation Peripheri,671,0,Non-Production
S-001,1195578,1310,Tangier,12/5/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/5/2025 0:00,micro arrêts,117,0,Production
S-003,1195578,1310,Tangier,12/5/2025 0:00,PRODUCTION,0,28755,Production
S-005,1195578,1310,Tangier,12/5/2025 0:00,micro arrêts,1367,0,Production
S-005,1195578,1310,Tangier,12/5/2025 0:00,PRODUCTION,0,18082,Production
S-005,1195578,1310,Tangier,12/5/2025 0:00,Réparation Peripheri,7043,0,Non-Production
S-006,1195578,1310,Tangier,12/5/2025 0:00,PRODUCTION,0,41071,Production
S-006,1195578,1310,Tangier,12/5/2025 0:00,Réparation Peripheri,381,0,Non-Production
S-003,1195578,1310,Tangier,12/6/2025 0:00,micro arrêts,394,0,Production
S-003,1195578,1310,Tangier,12/6/2025 0:00,PRODUCTION,0,56947,Production
S-005,1195578,1310,Tangier,12/6/2025 0:00,micro arrêts,1529,0,Production
S-005,1195578,1310,Tangier,12/6/2025 0:00,PRODUCTION,0,19654,Production
S-006,1195578,1310,Tangier,12/6/2025 0:00,PRODUCTION,0,2262,Production
S-003,1195578,1310,Tangier,12/7/2025 0:00,PRODUCTION,0,30,Production
S-006,1195578,1310,Tangier,12/7/2025 0:00,PRODUCTION,0,21465,Production
S-006,1195578,1310,Tangier,12/7/2025 0:00,Réparation Peripheri,838,0,Non-Production
S-003,1195578,1310,Tangier,12/8/2025 0:00,micro arrêts,339,0,Production
S-003,1195578,1310,Tangier,12/8/2025 0:00,PRODUCTION,0,27246,Production
S-005,1195578,1310,Tangier,12/8/2025 0:00,micro arrêts,1479,0,Production
S-005,1195578,1310,Tangier,12/8/2025 0:00,Panne Machine,802,0,Non-Production
S-005,1195578,1310,Tangier,12/8/2025 0:00,PRODUCTION,0,22720,Production
S-005,1195578,1310,Tangier,12/8/2025 0:00,Réparation Peripheri,1879,0,Non-Production
S-006,1195578,1310,Tangier,12/8/2025 0:00,PRODUCTION,0,65888,Production
S-006,1195578,1310,Tangier,12/8/2025 0:00,Réparation Peripheri,1717,0,Non-Production
S-003,1195578,1310,Tangier,12/9/2025 0:00,micro arrêts,305,0,Production
S-003,1195578,1310,Tangier,12/9/2025 0:00,PRODUCTION,0,28386,Production
S-004,1195578,1310,Tangier,12/9/2025 0:00,micro arrêts,13,0,Production
S-004,1195578,1310,Tangier,12/9/2025 0:00,PRODUCTION,0,36,Production
S-005,1195578,1310,Tangier,12/9/2025 0:00,micro arrêts,1691,0,Production
S-005,1195578,1310,Tangier,12/9/2025 0:00,PRODUCTION,0,27753,Production
S-005,1195578,1310,Tangier,12/9/2025 0:00,Réparation Peripheri,156,0,Non-Production
S-006,1195578,1310,Tangier,12/9/2025 0:00,PRODUCTION,0,73155,Production
S-006,1195578,1310,Tangier,12/9/2025 0:00,Réparation Peripheri,612,0,Non-Production
S-003,1195578,1310,Tangier,12/10/2025 0:00,micro arrêts,1123,0,Production
S-003,1195578,1310,Tangier,12/10/2025 0:00,PRODUCTION,0,56466,Production
S-004,1195578,1310,Tangier,12/10/2025 0:00,PRODUCTION,0,37,Production
S-005,1195578,1310,Tangier,12/10/2025 0:00,micro arrêts,1266,0,Production
S-005,1195578,1310,Tangier,12/10/2025 0:00,PRODUCTION,0,24051,Production
S-005,1195578,1310,Tangier,12/10/2025 0:00,Réparation Peripheri,67,0,Non-Production
S-006,1195578,1310,Tangier,12/10/2025 0:00,PRODUCTION,0,16036,Production
S-003,1195578,1310,Tangier,12/11/2025 0:00,micro arrêts,843,0,Production
S-003,1195578,1310,Tangier,12/11/2025 0:00,PRODUCTION,0,56611,Production
S-004,1195578,1310,Tangier,12/11/2025 0:00,PRODUCTION,0,15,Production
S-005,1195578,1310,Tangier,12/11/2025 0:00,micro arrêts,1243,0,Production
S-005,1195578,1310,Tangier,12/11/2025 0:00,PRODUCTION,0,18513,Production
S-006,1195578,1310,Tangier,12/11/2025 0:00,PRODUCTION,0,80742,Production
S-006,1195578,1310,Tangier,12/11/2025 0:00,Réparation Peripheri,833,0,Non-Production
S-003,1195578,1310,Tangier,12/12/2025 0:00,micro arrêts,1289,0,Production
S-003,1195578,1310,Tangier,12/12/2025 0:00,PRODUCTION,0,55920,Production
S-006,1195578,1310,Tangier,12/12/2025 0:00,PRODUCTION,0,83765,Production
S-001,1195578,1310,Tangier,12/13/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/13/2025 0:00,micro arrêts,1082,0,Production
S-003,1195578,1310,Tangier,12/13/2025 0:00,PRODUCTION,0,37421,Production
S-004,1195578,1310,Tangier,12/13/2025 0:00,micro arrêts,68,0,Production
S-004,1195578,1310,Tangier,12/13/2025 0:00,PRODUCTION,0,154,Production
S-006,1195578,1310,Tangier,12/13/2025 0:00,PRODUCTION,0,55626,Production
S-003,1195578,1310,Tangier,12/14/2025 0:00,micro arrêts,54,0,Production
S-003,1195578,1310,Tangier,12/14/2025 0:00,PRODUCTION,0,149,Production
S-006,1195578,1310,Tangier,12/14/2025 0:00,PRODUCTION,0,12613,Production
S-006,1195578,1310,Tangier,12/14/2025 0:00,Réparation Peripheri,6872,0,Non-Production
S-001,1195578,1310,Tangier,12/15/2025 0:00,micro arrêts,127,0,Production
S-001,1195578,1310,Tangier,12/15/2025 0:00,Panne Machine,22567,0,Non-Production
S-001,1195578,1310,Tangier,12/15/2025 0:00,PRODUCTION,0,199,Production
S-001,1195578,1310,Tangier,12/15/2025 0:00,Réparation Peripheri,585,0,Non-Production
S-003,1195578,1310,Tangier,12/15/2025 0:00,micro arrêts,602,0,Production
S-003,1195578,1310,Tangier,12/15/2025 0:00,PRODUCTION,0,56314,Production
S-004,1195578,1310,Tangier,12/15/2025 0:00,micro arrêts,217,0,Production
S-004,1195578,1310,Tangier,12/15/2025 0:00,PRODUCTION,0,129,Production
S-006,1195578,1310,Tangier,12/15/2025 0:00,micro arrêts,589,0,Production
S-006,1195578,1310,Tangier,12/15/2025 0:00,PRODUCTION,0,71663,Production
S-006,1195578,1310,Tangier,12/15/2025 0:00,Réparation Peripheri,5906,0,Non-Production
S-003,1195578,1310,Tangier,12/16/2025 0:00,micro arrêts,970,0,Production
S-003,1195578,1310,Tangier,12/16/2025 0:00,PRODUCTION,0,56573,Production
S-006,1195578,1310,Tangier,12/16/2025 0:00,micro arrêts,3714,0,Production
S-006,1195578,1310,Tangier,12/16/2025 0:00,PRODUCTION,0,66884,Production
S-006,1195578,1310,Tangier,12/16/2025 0:00,Réparation Peripheri,3082,0,Non-Production
S-001,1195578,1310,Tangier,12/17/2025 0:00,PRODUCTION,0,34,Production
S-003,1195578,1310,Tangier,12/17/2025 0:00,micro arrêts,1199,0,Production
S-003,1195578,1310,Tangier,12/17/2025 0:00,PRODUCTION,0,54864,Production
S-004,1195578,1310,Tangier,12/17/2025 0:00,micro arrêts,139,0,Production
S-004,1195578,1310,Tangier,12/17/2025 0:00,PRODUCTION,0,159,Production
S-006,1195578,1310,Tangier,12/17/2025 0:00,micro arrêts,1733,0,Production
S-006,1195578,1310,Tangier,12/17/2025 0:00,PRODUCTION,0,72074,Production
S-006,1195578,1310,Tangier,12/17/2025 0:00,Réparation Peripheri,2196,0,Non-Production
S-001,1195578,1310,Tangier,12/18/2025 0:00,PRODUCTION,0,53,Production
S-003,1195578,1310,Tangier,12/18/2025 0:00,micro arrêts,402,0,Production
S-003,1195578,1310,Tangier,12/18/2025 0:00,PRODUCTION,0,53884,Production
S-004,1195578,1310,Tangier,12/18/2025 0:00,PRODUCTION,0,17,Production
S-006,1195578,1310,Tangier,12/18/2025 0:00,micro arrêts,3614,0,Production
S-006,1195578,1310,Tangier,12/18/2025 0:00,PRODUCTION,0,76884,Production
S-001,1195578,1310,Tangier,12/19/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/19/2025 0:00,micro arrêts,871,0,Production
S-003,1195578,1310,Tangier,12/19/2025 0:00,PRODUCTION,0,56330,Production
S-004,1195578,1310,Tangier,12/19/2025 0:00,PRODUCTION,0,30,Production
S-006,1195578,1310,Tangier,12/19/2025 0:00,micro arrêts,1358,0,Production
S-006,1195578,1310,Tangier,12/19/2025 0:00,PRODUCTION,0,9917,Production
S-006,1195578,1310,Tangier,12/19/2025 0:00,Réparation Peripheri,403,0,Non-Production
S-001,1195578,1310,Tangier,12/22/2025 0:00,PRODUCTION,0,16,Production
S-003,1195578,1310,Tangier,12/22/2025 0:00,micro arrêts,158,0,Production
S-003,1195578,1310,Tangier,12/22/2025 0:00,PRODUCTION,0,28576,Production
S-006,1195578,1310,Tangier,12/22/2025 0:00,micro arrêts,1104,0,Production
S-006,1195578,1310,Tangier,12/22/2025 0:00,PRODUCTION,0,9411,Production
S-006,1195578,1310,Tangier,12/22/2025 0:00,Réparation Peripheri,415,0,Non-Production
S-001,1195578,1310,Tangier,12/23/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/23/2025 0:00,micro arrêts,619,0,Production
S-003,1195578,1310,Tangier,12/23/2025 0:00,PRODUCTION,0,55431,Production
S-005,1195578,1310,Tangier,12/23/2025 0:00,Réparation Peripheri,6778,0,Non-Production
S-006,1195578,1310,Tangier,12/23/2025 0:00,micro arrêts,1413,0,Production
S-006,1195578,1310,Tangier,12/23/2025 0:00,PRODUCTION,0,20420,Production
S-001,1195578,1310,Tangier,12/24/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/24/2025 0:00,micro arrêts,1742,0,Production
S-003,1195578,1310,Tangier,12/24/2025 0:00,PRODUCTION,0,55014,Production
S-005,1195578,1310,Tangier,12/24/2025 0:00,micro arrêts,679,0,Production
S-005,1195578,1310,Tangier,12/24/2025 0:00,PRODUCTION,0,7084,Production
S-006,1195578,1310,Tangier,12/24/2025 0:00,micro arrêts,1014,0,Production
S-006,1195578,1310,Tangier,12/24/2025 0:00,PRODUCTION,0,22248,Production
S-006,1195578,1310,Tangier,12/24/2025 0:00,Réparation Peripheri,1473,0,Non-Production
S-005,1195578,1310,Tangier,12/25/2025 0:00,micro arrêts,2638,0,Production
S-005,1195578,1310,Tangier,12/25/2025 0:00,PRODUCTION,0,46417,Production
S-005,1195578,1310,Tangier,12/25/2025 0:00,Réparation Peripheri,2329,0,Non-Production
S-006,1195578,1310,Tangier,12/25/2025 0:00,micro arrêts,2270,0,Production
S-006,1195578,1310,Tangier,12/25/2025 0:00,PRODUCTION,0,49455,Production
S-006,1195578,1310,Tangier,12/25/2025 0:00,Réparation Peripheri,3462,0,Non-Production
S-001,1195578,1310,Tangier,12/26/2025 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,12/26/2025 0:00,micro arrêts,411,0,Production
S-003,1195578,1310,Tangier,12/26/2025 0:00,PRODUCTION,0,28349,Production
S-004,1195578,1310,Tangier,12/26/2025 0:00,PRODUCTION,0,15,Production
S-005,1195578,1310,Tangier,12/26/2025 0:00,micro arrêts,618,0,Production
S-005,1195578,1310,Tangier,12/26/2025 0:00,PRODUCTION,0,19547,Production
S-005,1195578,1310,Tangier,12/26/2025 0:00,Réparation Peripheri,116,0,Non-Production
S-006,1195578,1310,Tangier,12/26/2025 0:00,micro arrêts,2466,0,Production
S-006,1195578,1310,Tangier,12/26/2025 0:00,PRODUCTION,0,24609,Production
S-006,1195578,1310,Tangier,12/26/2025 0:00,Réparation Peripheri,4611,0,Non-Production
S-003,1195578,1310,Tangier,12/27/2025 0:00,micro arrêts,322,0,Production
S-003,1195578,1310,Tangier,12/27/2025 0:00,PRODUCTION,0,21110,Production
S-003,1195578,1310,Tangier,12/27/2025 0:00,Réparation Peripheri,2030,0,Non-Production
S-005,1195578,1310,Tangier,12/27/2025 0:00,micro arrêts,707,0,Production
S-005,1195578,1310,Tangier,12/27/2025 0:00,PRODUCTION,0,26541,Production
S-006,1195578,1310,Tangier,12/27/2025 0:00,Réparation Peripheri,94142,0,Non-Production
S-003,1195578,1310,Tangier,12/28/2025 0:00,micro arrêts,442,0,Production
S-003,1195578,1310,Tangier,12/28/2025 0:00,PRODUCTION,0,28072,Production
S-003,1195578,1310,Tangier,12/28/2025 0:00,Réparation Peripheri,276,0,Non-Production
S-006,1195578,1310,Tangier,12/28/2025 0:00,Réparation Peripheri,10654,0,Non-Production
S-003,1195578,1310,Tangier,12/29/2025 0:00,micro arrêts,382,0,Production
S-003,1195578,1310,Tangier,12/29/2025 0:00,PRODUCTION,0,19572,Production
S-005,1195578,1310,Tangier,12/29/2025 0:00,micro arrêts,2949,0,Production
S-005,1195578,1310,Tangier,12/29/2025 0:00,PRODUCTION,0,42582,Production
S-006,1195578,1310,Tangier,12/29/2025 0:00,micro arrêts,1447,0,Production
S-006,1195578,1310,Tangier,12/29/2025 0:00,PRODUCTION,0,42803,Production
S-006,1195578,1310,Tangier,12/29/2025 0:00,Réparation Peripheri,10536,0,Non-Production
S-001,1195578,1310,Tangier,12/30/2025 0:00,PRODUCTION,0,30,Production
S-005,1195578,1310,Tangier,12/30/2025 0:00,micro arrêts,490,0,Production
S-005,1195578,1310,Tangier,12/30/2025 0:00,PRODUCTION,0,14777,Production
S-006,1195578,1310,Tangier,12/30/2025 0:00,micro arrêts,3138,0,Production
S-006,1195578,1310,Tangier,12/30/2025 0:00,PRODUCTION,0,77126,Production
S-006,1195578,1310,Tangier,12/30/2025 0:00,Réparation Peripheri,2545,0,Non-Production
S-003,1195578,1310,Tangier,12/31/2025 0:00,micro arrêts,248,0,Production
S-003,1195578,1310,Tangier,12/31/2025 0:00,PRODUCTION,0,28542,Production
S-006,1195578,1310,Tangier,12/31/2025 0:00,micro arrêts,3384,0,Production
S-006,1195578,1310,Tangier,12/31/2025 0:00,PRODUCTION,0,79462,Production
S-006,1195578,1310,Tangier,12/31/2025 0:00,Réparation Peripheri,176,0,Non-Production
S-003,1195578,1310,Tangier,1/1/2026 0:00,micro arrêts,512,0,Production
S-003,1195578,1310,Tangier,1/1/2026 0:00,PRODUCTION,0,28269,Production
S-006,1195578,1310,Tangier,1/1/2026 0:00,micro arrêts,1773,0,Production
S-006,1195578,1310,Tangier,1/1/2026 0:00,PRODUCTION,0,68029,Production
S-003,1195578,1310,Tangier,1/2/2026 0:00,micro arrêts,116,0,Production
S-003,1195578,1310,Tangier,1/2/2026 0:00,PRODUCTION,0,8938,Production
S-006,1195578,1310,Tangier,1/2/2026 0:00,micro arrêts,4070,0,Production
S-006,1195578,1310,Tangier,1/2/2026 0:00,PRODUCTION,0,78543,Production
S-006,1195578,1310,Tangier,1/2/2026 0:00,Réparation Peripheri,1365,0,Non-Production
S-006,1195578,1310,Tangier,1/3/2026 0:00,micro arrêts,1200,0,Production
S-006,1195578,1310,Tangier,1/3/2026 0:00,PRODUCTION,0,41735,Production
S-006,1195578,1310,Tangier,1/4/2026 0:00,micro arrêts,625,0,Production
S-006,1195578,1310,Tangier,1/4/2026 0:00,PRODUCTION,0,25894,Production
S-001,1195578,1310,Tangier,1/5/2026 0:00,micro arrêts,5406,0,Production
S-001,1195578,1310,Tangier,1/5/2026 0:00,PRODUCTION,0,4324,Production
S-001,1195578,1310,Tangier,1/5/2026 0:00,Réparation Peripheri,18354,0,Non-Production
S-006,1195578,1310,Tangier,1/5/2026 0:00,micro arrêts,2249,0,Production
S-006,1195578,1310,Tangier,1/5/2026 0:00,PRODUCTION,0,56200,Production
S-001,1195578,1310,Tangier,1/6/2026 0:00,micro arrêts,6578,0,Production
S-001,1195578,1310,Tangier,1/6/2026 0:00,PRODUCTION,0,38857,Production
S-001,1195578,1310,Tangier,1/6/2026 0:00,Réparation Peripheri,24056,0,Non-Production
S-004,1195578,1310,Tangier,1/6/2026 0:00,PRODUCTION,0,61,Production
S-005,1195578,1310,Tangier,1/6/2026 0:00,micro arrêts,12,0,Production
S-005,1195578,1310,Tangier,1/6/2026 0:00,PRODUCTION,0,87,Production
S-006,1195578,1310,Tangier,1/6/2026 0:00,micro arrêts,4750,0,Production
S-006,1195578,1310,Tangier,1/6/2026 0:00,PRODUCTION,0,66118,Production
S-006,1195578,1310,Tangier,1/6/2026 0:00,Réparation Peripheri,657,0,Non-Production
S-001,1195578,1310,Tangier,1/7/2026 0:00,Main. att repar elec,0,0,Non-Production
S-001,1195578,1310,Tangier,1/7/2026 0:00,micro arrêts,3413,0,Production
S-001,1195578,1310,Tangier,1/7/2026 0:00,PRODUCTION,0,56740,Production
S-001,1195578,1310,Tangier,1/7/2026 0:00,Réparation Peripheri,9479,0,Non-Production
S-004,1195578,1310,Tangier,1/7/2026 0:00,micro arrêts,224,0,Production
S-004,1195578,1310,Tangier,1/7/2026 0:00,PRODUCTION,0,272,Production
S-004,1195578,1310,Tangier,1/7/2026 0:00,Réparation Peripheri,7543,0,Non-Production
S-005,1195578,1310,Tangier,1/7/2026 0:00,micro arrêts,4331,0,Production
S-005,1195578,1310,Tangier,1/7/2026 0:00,PRODUCTION,0,49716,Production
S-005,1195578,1310,Tangier,1/7/2026 0:00,Réparation Peripheri,2528,0,Non-Production
S-006,1195578,1310,Tangier,1/7/2026 0:00,micro arrêts,1452,0,Production
S-006,1195578,1310,Tangier,1/7/2026 0:00,PRODUCTION,0,81892,Production
S-006,1195578,1310,Tangier,1/7/2026 0:00,Réparation Peripheri,1400,0,Non-Production
S-001,1195578,1310,Tangier,1/8/2026 0:00,micro arrêts,7620,0,Production
S-001,1195578,1310,Tangier,1/8/2026 0:00,PRODUCTION,0,57534,Production
S-001,1195578,1310,Tangier,1/8/2026 0:00,Réparation Peripheri,7342,0,Non-Production
S-004,1195578,1310,Tangier,1/8/2026 0:00,micro arrêts,2303,0,Production
S-004,1195578,1310,Tangier,1/8/2026 0:00,PRODUCTION,0,20941,Production
S-004,1195578,1310,Tangier,1/8/2026 0:00,Réparation Peripheri,745,0,Non-Production
S-005,1195578,1310,Tangier,1/8/2026 0:00,micro arrêts,2255,0,Production
S-005,1195578,1310,Tangier,1/8/2026 0:00,PRODUCTION,0,20198,Production
S-005,1195578,1310,Tangier,1/8/2026 0:00,Réparation Peripheri,2260,0,Non-Production
S-006,1195578,1310,Tangier,1/8/2026 0:00,micro arrêts,2007,0,Production
S-006,1195578,1310,Tangier,1/8/2026 0:00,PRODUCTION,0,62974,Production
S-006,1195578,1310,Tangier,1/8/2026 0:00,Réparation Peripheri,8180,0,Non-Production
S-001,1195578,1310,Tangier,1/9/2026 0:00,micro arrêts,5252,0,Production
S-001,1195578,1310,Tangier,1/9/2026 0:00,PRODUCTION,0,39579,Production
S-001,1195578,1310,Tangier,1/9/2026 0:00,Réparation Peripheri,1769,0,Non-Production
S-005,1195578,1310,Tangier,1/9/2026 0:00,micro arrêts,975,0,Production
S-005,1195578,1310,Tangier,1/9/2026 0:00,PRODUCTION,0,25165,Production
S-005,1195578,1310,Tangier,1/9/2026 0:00,Réparation Peripheri,234,0,Non-Production
S-006,1195578,1310,Tangier,1/9/2026 0:00,micro arrêts,1361,0,Production
S-006,1195578,1310,Tangier,1/9/2026 0:00,PRODUCTION,0,83702,Production
S-006,1195578,1310,Tangier,1/9/2026 0:00,Réparation Peripheri,551,0,Non-Production
S-001,1195578,1310,Tangier,1/10/2026 0:00,micro arrêts,4175,0,Production
S-001,1195578,1310,Tangier,1/10/2026 0:00,Panne Machine,4635,0,Non-Production
S-001,1195578,1310,Tangier,1/10/2026 0:00,PRODUCTION,0,22089,Production
S-001,1195578,1310,Tangier,1/10/2026 0:00,Réparation Peripheri,7615,0,Non-Production
S-004,1195578,1310,Tangier,1/10/2026 0:00,micro arrêts,5261,0,Production
S-004,1195578,1310,Tangier,1/10/2026 0:00,PRODUCTION,0,22749,Production
S-004,1195578,1310,Tangier,1/10/2026 0:00,Réparation Peripheri,887,0,Non-Production
S-005,1195578,1310,Tangier,1/10/2026 0:00,micro arrêts,1074,0,Production
S-005,1195578,1310,Tangier,1/10/2026 0:00,PRODUCTION,0,25962,Production
S-006,1195578,1310,Tangier,1/10/2026 0:00,micro arrêts,832,0,Production
S-006,1195578,1310,Tangier,1/10/2026 0:00,PRODUCTION,0,37645,Production
S-001,1195578,1310,Tangier,1/11/2026 0:00,micro arrêts,683,0,Production
S-001,1195578,1310,Tangier,1/11/2026 0:00,PRODUCTION,0,3411,Production
S-006,1195578,1310,Tangier,1/11/2026 0:00,micro arrêts,490,0,Production
S-006,1195578,1310,Tangier,1/11/2026 0:00,PRODUCTION,0,6384,Production
S-001,1195578,1310,Tangier,1/12/2026 0:00,micro arrêts,5062,0,Production
S-001,1195578,1310,Tangier,1/12/2026 0:00,PRODUCTION,0,68150,Production
S-001,1195578,1310,Tangier,1/12/2026 0:00,Réparation Peripheri,642,0,Non-Production
S-004,1195578,1310,Tangier,1/12/2026 0:00,micro arrêts,109,0,Production
S-004,1195578,1310,Tangier,1/12/2026 0:00,PRODUCTION,0,1433,Production
S-004,1195578,1310,Tangier,1/12/2026 0:00,Réparation Peripheri,640,0,Non-Production
S-005,1195578,1310,Tangier,1/12/2026 0:00,micro arrêts,1982,0,Production
S-005,1195578,1310,Tangier,1/12/2026 0:00,PRODUCTION,0,26787,Production
S-006,1195578,1310,Tangier,1/12/2026 0:00,micro arrêts,2159,0,Production
S-006,1195578,1310,Tangier,1/12/2026 0:00,PRODUCTION,0,78280,Production
